id,plan,billing,model,model_display,vendor,label,price_usd,monthly_yi,real_usd_per_mtok,list_blended_usd_per_mtok,api_cost_usd_month,api_cost_multiple,api_cost_inherited,api_price_tier,api_price_confidence,api_price_source,api_price_archive,d,confidence,tier,source,note,arena_code__selection,arena_code__configuration_count,arena_code__configuration_id,arena_code__variant,arena_code__score,arena_code__score_is_estimated,arena_code__agent_harness,arena_code__reasoning_effort,arena_code__service_mode,arena_code__score_low,arena_code__score_high,arena_code__mean_cost_usd_per_task,arena_code__median_cost_usd_per_task,arena_code__source,arena_code__mapping_kind,arena_code__mapping_confidence,arena_code__mapping_note,arena_code__quota_effort_matched,arena_agent_mode__selection,arena_agent_mode__configuration_count,arena_agent_mode__configuration_id,arena_agent_mode__variant,arena_agent_mode__score,arena_agent_mode__score_is_estimated,arena_agent_mode__agent_harness,arena_agent_mode__reasoning_effort,arena_agent_mode__service_mode,arena_agent_mode__score_low,arena_agent_mode__score_high,arena_agent_mode__mean_cost_usd_per_task,arena_agent_mode__median_cost_usd_per_task,arena_agent_mode__source,arena_agent_mode__mapping_kind,arena_agent_mode__mapping_confidence,arena_agent_mode__mapping_note,arena_agent_mode__quota_effort_matched,aa_intelligence_index__selection,aa_intelligence_index__configuration_count,aa_intelligence_index__configuration_id,aa_intelligence_index__variant,aa_intelligence_index__score,aa_intelligence_index__score_is_estimated,aa_intelligence_index__agent_harness,aa_intelligence_index__reasoning_effort,aa_intelligence_index__service_mode,aa_intelligence_index__score_low,aa_intelligence_index__score_high,aa_intelligence_index__mean_cost_usd_per_task,aa_intelligence_index__median_cost_usd_per_task,aa_intelligence_index__source,aa_intelligence_index__mapping_kind,aa_intelligence_index__mapping_confidence,aa_intelligence_index__mapping_note,aa_intelligence_index__quota_effort_matched,aa_coding_agent_index__selection,aa_coding_agent_index__configuration_count,aa_coding_agent_index__configuration_id,aa_coding_agent_index__variant,aa_coding_agent_index__score,aa_coding_agent_index__score_is_estimated,aa_coding_agent_index__agent_harness,aa_coding_agent_index__reasoning_effort,aa_coding_agent_index__service_mode,aa_coding_agent_index__score_low,aa_coding_agent_index__score_high,aa_coding_agent_index__mean_cost_usd_per_task,aa_coding_agent_index__median_cost_usd_per_task,aa_coding_agent_index__source,aa_coding_agent_index__mapping_kind,aa_coding_agent_index__mapping_confidence,aa_coding_agent_index__mapping_note,aa_coding_agent_index__quota_effort_matched
supergrok_plus::grok-4.6,SuperGrok Plus,subscription,grok-4.6,Grok 4.6,xAI,Grok 4.6 · SuperGrok Plus,100.0,20.4,0.04902,0.5515,1125.06,11.25,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.0889,medium,full,面板周额度$100×Super精确标定×4周,"采用20.4亿：127,272,629×4周×100/25，按一位小数取值；linux.do用户口述每用一刀涨1%与周$100吻合",highest_archived_reference,1,arena_code:e1dcd39154aa4453,grok-4.6-high,1625,,,high,,1614,1636,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:87a14a93c0c64f31,Grok 4.6 (xHigh),5.33,,,xhigh,,,,,1.06,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:9ceb40564db37e03,Grok 4.6 (high),44.405,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
supergrok_heavy::grok-4.6,SuperGrok Heavy,subscription,grok-4.6,Grok 4.6,xAI,Grok 4.6 · SuperGrok Heavy,300.0,50.9,0.05894,0.5515,2807.13,9.36,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.1069,medium,main,面板周额度$250×Super精确标定×4周,"采用50.9亿：127,272,629×4周×250/25，按一位小数取值；标价换算18亿作废（面板美元≠标价美元）；Zhang 208亿未采",highest_archived_reference,1,arena_code:e1dcd39154aa4453,grok-4.6-high,1625,,,high,,1614,1636,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:87a14a93c0c64f31,Grok 4.6 (xHigh),5.33,,,xhigh,,,,,1.06,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:9ceb40564db37e03,Grok 4.6 (high),44.405,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
supergrok_lite::grok-4.6,SuperGrok Lite,subscription,grok-4.6,Grok 4.6,xAI,Grok 4.6 · SuperGrok Lite,10.0,1.5,0.06667,0.5515,82.72,8.27,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.1209,low,full,aa_grok_build_2026_07,面板周额度未知，三轮联网均无,highest_archived_reference,1,arena_code:e1dcd39154aa4453,grok-4.6-high,1625,,,high,,1614,1636,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:87a14a93c0c64f31,Grok 4.6 (xHigh),5.33,,,xhigh,,,,,1.06,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:9ceb40564db37e03,Grok 4.6 (high),44.405,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
cursor_ultra::grok-4.6,Cursor Ultra,subscription,grok-4.6,Grok 4.6,xAI,Grok 4.6 · Cursor Ultra,200.0,77.37,0.02585,0.5515,4266.96,21.33,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.0469,medium,main,两张调整后个人Ultra标准主行中间值；cursor-adoption-round8-2026-09-06.json,旧80亿→77.37亿：(用户当前平滑账号61.0M/0.9%=67.78亿 + 社区8/26图1478.2M/17%=86.95亿)/2。社区图可能有大量首周半价用量，按费用百分比反推略高；中间值不是单行直接实测，token类型分布与面板取整差异保留,highest_archived_reference,1,arena_code:e1dcd39154aa4453,grok-4.6-high,1625,,,high,,1614,1636,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:87a14a93c0c64f31,Grok 4.6 (xHigh),5.33,,,xhigh,,,,,1.06,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:9ceb40564db37e03,Grok 4.6 (high),44.405,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
cursor_ultra_fast::grok-4.6,Cursor Ultra (Fast),subscription,grok-4.6,Grok 4.6,xAI,Grok 4.6 · Cursor Ultra (Fast),200.0,30.74,0.06506,0.5515,1695.31,8.48,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.118,high,main,用户当前平滑账号截图863.8M/28.1%直接反推；cursor-adoption-round8-2026-09-06.json,旧40亿→30.74亿；取最大样本xhigh-fast行直接反推，百分比取整区间30.69~30.80亿；同图较小high-fast行24.43亿不采。Standard/Fast不强制raw token严格2×，因为面板按费用扣减且token类型构成不同；官方三段费率2×事实不变；与SuperGrok渠道分开,highest_archived_reference,1,arena_code:e1dcd39154aa4453,grok-4.6-high,1625,,,high,,1614,1636,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:87a14a93c0c64f31,Grok 4.6 (xHigh),5.33,,,xhigh,,,,,1.06,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:9ceb40564db37e03,Grok 4.6 (high),44.405,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
cursor_pro::grok-4.6,Cursor Pro,subscription,grok-4.6,Grok 4.6,xAI,Grok 4.6 · Cursor Pro,20.0,4.7,0.04255,0.5515,259.2,12.96,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.0772,medium,main,Cursor 论坛面板：303.9M = 65% → 4.68 亿；另有用户口述 4~5 亿打满,保留独立面板采用4.7亿，不随Ultra中间值联动；池按compute cost计非raw token,highest_archived_reference,1,arena_code:e1dcd39154aa4453,grok-4.6-high,1625,,,high,,1614,1636,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:87a14a93c0c64f31,Grok 4.6 (xHigh),5.33,,,xhigh,,,,,1.06,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:9ceb40564db37e03,Grok 4.6 (high),44.405,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
cursor_pro_plus::grok-4.6,Cursor Pro+,subscription,grok-4.6,Grok 4.6,xAI,Grok 4.6 · Cursor Pro+,60.0,20.632,0.02908,0.5515,1137.85,18.96,False,official,high,https://docs.x.ai/developers/models,list-prices-round2-2026-09-09.json,0.0527,medium,full,round3面板Pro+池约$800；按Ultra池$3000等比；cursor-adoption-round8-2026-09-06.json,旧21.33亿→20.63亿：77.37×800/3000；继承跨档池规模假设，非独立实测；未采社区图反推$4500~4800作为官方池；促销与账号差异保留,highest_archived_reference,1,arena_code:e1dcd39154aa4453,grok-4.6-high,1625,,,high,,1614,1636,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:87a14a93c0c64f31,Grok 4.6 (xHigh),5.33,,,xhigh,,,,,1.06,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,4,aa_intelligence_index:9ceb40564db37e03,Grok 4.6 (high),44.405,False,,high,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
kimi_allegretto_cn::kimi-k3,Kimi 会员 199,subscription,kimi-k3,Kimi K3,Kimi,Kimi K3 · Kimi 会员 199,29.36,14.51,0.02023,0.4095,594.18,20.24,False,official,high,https://platform.kimi.ai/,list-prices-round2-2026-09-09.json,0.0494,medium,main,本机ccusage 243739068/84%反推周额度×Kimi月池5倍；kimi-adoption-round6-2026-09-08.json,旧11.61亿→14.51亿：用户确认Kimi月池=周池×5，旧值误套项目通用4周；样本以k3-256k为主且含kimi-for-coding，非纯K3 1M实测；SWE1.7短时面板的模型/统计窗口不同，未替换基准；ACP14.28为旧模型旁证，不直接采用；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:c3f6a189a0216f33,kimi-k3-max,1674,,,max,,1663,1685,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:88f80ffd7b4cdef1,Kimi K3 (Max),8.71,,,max,,,,,0.81,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,2,aa_intelligence_index:06e05f3626d199c2,Kimi K3 (max),43.7842,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,1,aa_coding_agent_index:62d3650bae169f15,Kimi Code CLI - Kimi K3,62.6388,,Kimi Code CLI,,,,,3.0816,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
kimi_moderato_cn::kimi-k3,Kimi 会员 99,subscription,kimi-k3,Kimi K3,Kimi,Kimi K3 · Kimi 会员 99,14.6,2.9,0.05036,0.4095,118.75,8.13,False,official,high,https://platform.kimi.ai/,list-prices-round2-2026-09-09.json,0.123,medium,full,199档×官方4/20；kimi-adoption-round6-2026-09-08.json,旧2.32亿→2.90亿：随199档改用周池×5；继承K3-256K为主的混合负载估算，不是K3 1M纯模型实测；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:c3f6a189a0216f33,kimi-k3-max,1674,,,max,,1663,1685,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:88f80ffd7b4cdef1,Kimi K3 (Max),8.71,,,max,,,,,0.81,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,2,aa_intelligence_index:06e05f3626d199c2,Kimi K3 (max),43.7842,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,1,aa_coding_agent_index:62d3650bae169f15,Kimi Code CLI - Kimi K3,62.6388,,Kimi Code CLI,,,,,3.0816,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
kimi_allegro_cn::kimi-k3,Kimi 会员 699,subscription,kimi-k3,Kimi K3,Kimi,Kimi K3 · Kimi 会员 699,103.12,43.53,0.02369,0.4095,1782.55,17.29,False,official,high,https://platform.kimi.ai/,list-prices-round2-2026-09-09.json,0.0579,medium,full,199档×官方60/20；kimi-adoption-round6-2026-09-08.json,旧34.83亿→43.53亿：随199档改用周池×5；继承K3-256K为主的混合负载估算，不是K3 1M纯模型实测；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:c3f6a189a0216f33,kimi-k3-max,1674,,,max,,1663,1685,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:88f80ffd7b4cdef1,Kimi K3 (Max),8.71,,,max,,,,,0.81,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,2,aa_intelligence_index:06e05f3626d199c2,Kimi K3 (max),43.7842,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,highest_archived_reference,1,aa_coding_agent_index:62d3650bae169f15,Kimi Code CLI - Kimi K3,62.6388,,Kimi Code CLI,,,,,3.0816,,https://artificialanalysis.ai/agents/coding-agents,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,
kimi_allegretto_cn::kimi-k2.7-code,Kimi 会员 199,subscription,kimi-k2.7-code,Kimi K2.7 Code,Kimi,Kimi K2.7 Code · Kimi 会员 199,29.36,15.68,0.01872,0.219675,344.45,11.73,False,official,high,https://platform.kimi.ai/,list-prices-round2-2026-09-09.json,0.0852,medium,main,V2EX纯K2.7面板 11913113/0.76%=15.68亿；kimi-k27-round7-2026-09-08.json；kimi-k27-adoption-round8-2026-09-08.json,新增K2.7 Standard独立点：采用直接月%反推15.68亿，不与较弱的699档混合样本取中点；可信范围约15.6~16.7亿。单一纯模型账号证据high，但跨账号/时期采用降为medium；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:a50dcfd7d5128e56,kimi-k2.7-code,1472,,,,,1462,1482,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:7c2c936803ed50d0,Kimi K2.7 Code,1.24,,,,,,,,0.16,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:f4f7083be152b723,Kimi K2.7 Code,26.2687,False,,,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
kimi_moderato_cn::kimi-k2.7-code,Kimi 会员 99,subscription,kimi-k2.7-code,Kimi K2.7 Code,Kimi,Kimi K2.7 Code · Kimi 会员 99,14.6,3.14,0.04651,0.219675,68.98,4.72,False,official,high,https://platform.kimi.ai/,list-prices-round2-2026-09-09.json,0.2117,medium,full,199档×官方4/20；kimi-k27-adoption-round8-2026-09-08.json,新增3.14亿：继承199档15.68亿与官方Code credits倍率；非独立实测；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:a50dcfd7d5128e56,kimi-k2.7-code,1472,,,,,1462,1482,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:7c2c936803ed50d0,Kimi K2.7 Code,1.24,,,,,,,,0.16,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:f4f7083be152b723,Kimi K2.7 Code,26.2687,False,,,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
kimi_andante_cn::kimi-k2.7-code,Kimi 会员 49,subscription,kimi-k2.7-code,Kimi K2.7 Code,Kimi,Kimi K2.7 Code · Kimi 会员 49,7.23,0.78,0.09267,0.219675,17.13,2.37,False,official,high,https://platform.kimi.ai/,list-prices-round2-2026-09-09.json,0.4219,medium,full,199档×官方1/20；K2.7 Standard所有会员可用；kimi-k27-adoption-round8-2026-09-08.json,新增0.78亿：继承199档15.68亿与官方Code credits倍率；非独立实测。该档仅排除K3，不排除K2.7 Standard；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:a50dcfd7d5128e56,kimi-k2.7-code,1472,,,,,1462,1482,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:7c2c936803ed50d0,Kimi K2.7 Code,1.24,,,,,,,,0.16,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:f4f7083be152b723,Kimi K2.7 Code,26.2687,False,,,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
kimi_allegro_cn::kimi-k2.7-code,Kimi 会员 699,subscription,kimi-k2.7-code,Kimi K2.7 Code,Kimi,Kimi K2.7 Code · Kimi 会员 699,103.12,47.04,0.02192,0.219675,1033.35,10.02,False,official,high,https://platform.kimi.ai/,list-prices-round2-2026-09-09.json,0.0998,medium,full,199档×官方60/20；kimi-k27-adoption-round8-2026-09-08.json,新增47.04亿：继承199档15.68亿与官方Code credits倍率；独立699档K2.7占主导混合大样本缩回199档约16.74亿，仅作范围旁证；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:a50dcfd7d5128e56,kimi-k2.7-code,1472,,,,,1462,1482,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:7c2c936803ed50d0,Kimi K2.7 Code,1.24,,,,,,,,0.16,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:f4f7083be152b723,Kimi K2.7 Code,26.2687,False,,,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
glm_coding_lite_cn_new_peak::glm-5.3,GLM Coding Lite (新客 ¥118) 忙时,subscription,glm-5.3,GLM 5.3,Zhipu,GLM 5.3 · GLM Coding Lite (新客 ¥118) 忙时,17.41,2.12,0.08211,0.299,63.39,3.64,False,official,high,https://docs.z.ai/guides/overview/pricing,list-prices-round2-2026-09-09.json,0.2746,high,full,docs.bigmodel.cn 官方周积分与三段积分系数；standard-token-mix-round1-2026-09-07.json,统一标准负载；周积分10000，忙时系数1×，周0.529亿×4周=2.12亿；不再取峰谷中位；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:f870d916409543a5,glm-5.3-max,1609,,,max,,1597,1621,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:bbfbbbc6dadddbff,GLM 5.3 (Max),3.74,,,max,,,,,0.45,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:c04386c47a41d1f4,GLM-5.3 (max),44.8557,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
glm_coding_lite_cn_new_mid::glm-5.3,GLM Coding Lite (新客 ¥118) 中间值,subscription,glm-5.3,GLM 5.3,Zhipu,GLM 5.3 · GLM Coding Lite (新客 ¥118) 中间值,17.41,3.17,0.05491,0.299,94.78,5.44,False,official,high,https://docs.z.ai/guides/overview/pricing,list-prices-round2-2026-09-09.json,0.1836,high,full,docs.bigmodel.cn 官方周积分与三段积分系数；standard-token-mix-round1-2026-09-07.json,统一标准负载；周积分10000，中间值系数1.5×，周0.794亿×4周=3.17亿；不再取峰谷中位；汇率1 USD=6.7787 CNY（2026-09-04 人民币汇率中间价），旧汇率7.2；人民币月费除以汇率换美元；https://www.xinhuanet.com/20260904/4c1ce1cbf39d416997cb9c237d6f5024/c.html,highest_archived_reference,1,arena_code:f870d916409543a5,glm-5.3-max,1609,,,max,,1597,1621,,,https://arena.ai/leaderboard/code,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,arena_agent_mode:bbfbbbc6dadddbff,GLM 5.3 (Max),3.74,,,max,,,,,0.45,https://arena.ai/leaderboard/agent,agent_configuration_reference,low,Exact served-model reference only; product harness and quota-measurement effort are unverified. Not a benchmark measurement of this subscription or API channel.,,highest_archived_reference,1,aa_intelligence_index:c04386c47a41d1f4,GLM-5.3 (max),44.8557,False,,max,,,,,,https://artificialanalysis.ai/leaderboards/models,model_configuration_reference,medium,Exact served-model reference; quota-measurement effort is unverified.,,,0,,,,,,,,,,,,,,,,
